Curricular units 2nd sem (approved)_low,Curricular units 2nd sem (approved)_medium,Curricular units 2nd sem (approved)_high,Curricular units 2nd sem (grade)_low,Curricular units 2nd sem (grade)_medium,Curricular units 2nd sem (grade)_high,Curricular units 1st sem (approved)_low,Curricular units 1st sem (approved)_medium,Curricular units 1st sem (approved)_high,Curricular units 1st sem (grade)_low,Curricular units 1st sem (grade)_medium,Curricular units 1st sem (grade)_high,Curricular units 2nd sem (evaluations)_low,Curricular units 2nd sem (evaluations)_medium,Curricular units 2nd sem (evaluations)_high,Curricular units 1st sem (evaluations)_low,Curricular units 1st sem (evaluations)_medium,Curricular units 1st sem (evaluations)_high,Age at enrollment_low,Age at enrollment_medium,Age at enrollment_high,Course_low,Course_medium,Course_high,Curricular units 1st sem (enrolled)_low,Curricular units 1st sem (enrolled)_medium,Curricular units 1st sem (enrolled)_high,Application mode_low,Application mode_medium,Application mode_high,Previous qualification (grade)_low,Previous qualification (grade)_medium,Previous qualification (grade)_high,Curricular units 2nd sem (enrolled)_low,Curricular units 2nd sem (enrolled)_medium,Curricular units 2nd sem (enrolled)_high,Mother's occupation_low,Mother's occupation_medium,Mother's occupation_high,Tuition fees up to date_0,Tuition fees up to date_1,Scholarship holder_0,Scholarship holder_1
0.0,0.4736842105263159,0.10526315789473686,0.0,0.0,0.38464855541181525,0.0,0.6,0.07407407407407408,0.0,0.0,0.3529813961872438,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6428571428571429,0.02702702702702703,0.0,0.3530864197530864,0.018464528668611167,0.0,0.5833333333333334,0.07792207792207793,0.0,0.375,0.0,0.0,0.5917159763313607,0.0333494441759303,0.0,0.5238095238095237,0.09230769230769233,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,1.0,0.0
0.0,0.7058823529411765,0.0,0.0,0.8044692737430169,0.0,0.0,1.0,0.0,0.0,0.6872412841504923,0.0,0.0,0.6969696969696969,0.021276595744680875,0.0,0.7777777777777778,0.014084507042253534,0.666666666666666,0.0,0.0,0.0,0.0,0.8760932944606415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650072498791686,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714282,0.23076923076923078,0.0,0.0015445719329213754,0.6960227272727272,0.0,0.0,0.6875,0.0,0.0,0.0,0.295774647887324,0.0,0.0,0.2972972972972973,1.0,0.0,0.0,0.0,0.7916666666666667,0.012987012987013,0.0,0.14062500000000006,0.2340425531914893,1.0,0.0,0.0,0.0,0.7619047619047619,0.015384615384615398,0.0,0.9024390243902439,0.00537634408602151,1.0,0.0,1.0,0.0
0.27272727272727276,0.11764705882352938,0.0,0.0,0.0,0.3154376886589045,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.7142857142857143,0.0,0.0,0.9393908526026281,0.0,0.04761904761904766,0.5,0.0,0.0,0.14062500000000006,0.2340425531914893,0.0,0.0,0.5166747220879652,0.04761904761904766,0.5,0.0,0.0,0.9512195121951219,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.16216216216216217,0.0,0.0,0.8760932944606415,0.0,1.0,0.0,0.0,0.14062500000000006,0.2340425531914893,0.0,0.5917159763313607,0.0333494441759303,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,1.0,0.0,1.0,0.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.02183406113537109,0.27770590771884424,0.0,0.8,0.01234567901234569,0.0,0.55583005900364,0.022302198519402454,0.07692307692307698,0.37500000000000006,0.0,0.0,0.6875,0.0,0.666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5325443786982247,0.057515708071532036,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.4736842105263159,0.10526315789473686,0.0,0.0,0.30896938335489416,0.0,0.8,0.01234567901234569,0.0,0.5624006202609826,0.019194311323276137,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.7916666666666667,0.012987012987013,0.0,0.0,0.0,0.18032786885245916,0.2127659574468086,0.0,0.0,0.5238095238095237,0.09230769230769233,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,0.7058823529411765,0.0,0.0,0.8624454148471613,0.0,0.0,1.0,0.0,0.0,0.909090909090909,0.0,0.0,0.8484848484848485,0.0,0.0,0.6875,0.0,0.11111111111111067,0.285714285714285,0.0,0.0,0.0,0.4314868804664728,0.0,1.0,0.0,0.0,0.0,0.0,0.3754879000780641,0.0,0.0,0.0,1.0,0.0,0.35294117647058826,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.21052631578947384,0.19298245614035092,0.0,0.6085425764192135,0.0,0.0,0.4,0.1358024691358025,0.0,0.6625195474197405,0.0,0.0,0.6969696969696969,0.021276595744680875,0.0,0.7777777777777778,0.014084507042253534,0.666666666666666,0.0,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.5833333333333334,0.07792207792207793,0.0,0.0,0.0,0.0,0.0,0.2991783470275495,0.0,0.5238095238095237,0.09230769230769233,0.6470588235294118,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2692307692307693,0.06250000000000006,0.0,0.07692307692307698,0.37500000000000006,0.0,0.0,0.07142857142857142,0.24324324324324326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14062500000000006,0.2340425531914893,0.0,0.0,0.7583373610439825,0.04761904761904766,0.5,0.0,0.0,0.926829268292683,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.4039301310043668,0.0890470030185423,0.0,0.0,0.8765432098765432,0.0,0.4572716401435014,0.06892050646129723,0.0,0.0,0.7127659574468086,0.0,0.0,0.471830985915493,0.0,0.42857142857142855,0.10810810810810811,0.0,0.3530864197530864,0.018464528668611167,0.0,0.0,1.0,0.0,0.0,0.44680851063829785,0.0,0.7801418439716316,0.0,0.0,0.0,1.0,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,0.0,1.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.895196506550218,0.0,0.0,0.8,0.01234567901234569,0.0,0.6105847361481623,0.0,0.0,1.0,0.0,0.07692307692307698,0.37500000000000006,0.0,0.11111111111111067,0.285714285714285,0.0,0.0,0.0,0.6817298347910595,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9467455621301772,0.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.09825327510917072,0.2399741267787836,0.0,1.0,0.0,0.0,0.5147640511452491,0.04172649349519185,0.0,0.8484848484848485,0.0,0.0,0.7777777777777778,0.014084507042253534,0.666666666666666,0.0,0.0,0.0,0.9536518284608333,0.0,0.04761904761904766,0.5,0.0,0.0,0.0,0.0,0.0,0.9467455621301772,0.0,0.04761904761904766,0.5,0.0,0.6470588235294118,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.4117647058823529,0.0,0.006737787759685625,0.664804469273743,0.0,0.5,0.0,0.0,0.08428949691085606,0.4829545454545453,0.0,0.0,0.6875,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.7027027027027027,0.0,0.0,1.0,0.04761904761904766,0.5,0.0,0.0,0.14062500000000006,0.2340425531914893,0.25839188134270114,0.07092198581560287,0.0,0.04761904761904766,0.5,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9172109281574834,0.0,1.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.21481481481481482,0.15451895043731853,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7619047619047619,0.015384615384615398,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.0,0.5984260457093572,0.0,0.8,0.01234567901234569,0.0,0.0,0.6462703202032267,0.0,0.6969696969696969,0.021276595744680875,0.0,0.4444444444444444,0.11971830985915495,0.0,0.9285714285714286,0.0,0.004207805065867325,0.9220739533462361,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9512195121951219,0.0,0.0,1.0,0.0,1.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.4039301310043668,0.0890470030185423,0.0,0.8,0.01234567901234569,0.0,0.07398890013184946,0.25021392623533323,0.07692307692307698,0.37500000000000006,0.0,0.07692307692307698,0.37500000000000006,0.0,0.11111111111111067,0.285714285714285,0.0,0.006270454607959127,0.914434144850769,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8875739644970411,0.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.7478165938864627,0.0,0.0,1.0,0.0,0.0,0.9632048569588814,0.0,0.0,1.0,0.0,0.07692307692307698,0.37500000000000006,0.0,0.11111111111111067,0.285714285714285,0.0,0.006270454607959127,0.914434144850769,0.0,0.0,1.0,0.0,0.0,0.0,0.44680851063829785,0.0,0.0,0.27501208313194775,0.0,1.0,0.0,0.35294117647058826,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6817298347910595,0.0,1.0,0.0,0.0,0.0,0.0,0.726775956284153,0.0,0.0,0.0,1.0,0.0,0.0,0.9512195121951219,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7670454545454545,0.0,0.0,0.6969696969696969,0.021276595744680875,0.0,0.6666666666666666,0.04929577464788734,0.11111111111111067,0.285714285714285,0.0,0.0,0.9536518284608333,0.0,0.04761904761904766,0.5,0.0,0.0,0.0,0.0,0.0,0.7801418439716316,0.0,0.04761904761904766,0.5,0.0,0.0,0.9512195121951219,0.0,0.0,1.0,0.0,1.0
0.0,0.7058823529411765,0.0,0.0,0.8624454148471613,0.0,0.14285714285714282,0.23076923076923078,0.0,0.0,0.8405543801551533,0.0,0.2692307692307693,0.06250000000000006,0.0,0.0,0.6875,0.0,0.666666666666666,0.0,0.0,0.0,0.0,0.4314868804664728,0.04761904761904766,0.5,0.0,0.0,0.0,0.0,0.0,0.8510638297872344,0.0,0.04761904761904766,0.5,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,0.0,1.0
0.0,0.0,0.6315789473684211,0.0,0.9640861931364726,0.0,0.0,0.0,0.5679012345679012,0.0,0.984848484848485,0.0,0.0,0.09090909090909086,0.23404255319148942,0.0,0.0,0.33098591549295775,0.0,0.2857142857142857,0.16216216216216217,0.0,1.0,0.0,0.0,0.0,0.5974025974025974,0.0,0.0,0.44680851063829785,0.3754879000780641,0.0,0.0,0.0,0.0,0.47692307692307695,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.5676855895196508,0.008193186718412836,0.0,0.8,0.01234567901234569,0.0,0.49012444643021424,0.053381070480665635,0.0,1.0,0.0,0.0,0.6875,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.8760932944606415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.567375886524823,0.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,0.4117647058823529,0.0,0.0,0.9441340782122907,0.0,0.0,0.8,0.01234567901234569,0.0,0.909090909090909,0.0,0.0,0.3939393939393939,0.12765957446808515,0.0,0.8888888888888888,0.0,0.0,0.8571428571428571,0.0,0.004207805065867325,0.9220739533462361,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5917159763313607,0.0333494441759303,0.0,1.0,0.0,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,1.0,0.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.10917030567685626,0.234583872358775,0.0,0.8,0.01234567901234569,0.0,0.28479440713825815,0.15050254535961335,0.0,0.6875,0.0,0.0,1.0,0.0,0.0,0.9285714285714286,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307689,0.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,0.0,1.0
0.0,0.21052631578947384,0.19298245614035092,0.0,0.9319134078212294,0.0,0.0,0.6,0.07407407407407408,0.0,0.8775252525252526,0.0,0.0,0.6969696969696969,0.021276595744680875,0.0,0.7777777777777778,0.014084507042253534,0.0,1.0,0.0,0.0,0.21481481481481482,0.15451895043731853,0.0,0.7916666666666667,0.012987012987013,0.0,0.0,0.0,0.3364558938329431,0.0,0.0,0.0,0.5238095238095237,0.09230769230769233,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828402366863905,0.0,1.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.9840383080606545,0.0,0.0,0.8,0.01234567901234569,0.04751397469844058,0.5776515151515151,0.0,0.0,0.6875,0.0,0.0,0.7777777777777778,0.014084507042253534,0.11111111111111067,0.285714285714285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21935987509758015,0.14184397163120574,0.0,0.0,1.0,0.0,0.9411764705882353,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.7096069868995629,0.0,0.0,0.8,0.01234567901234569,0.0,0.6215356715770666,0.0,0.07692307692307698,0.37500000000000006,0.0,0.0,1.0,0.0,0.666666666666666,0.0,0.0,0.0,0.0,0.8760932944606415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3475108748187529,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,0.0,1.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.6986899563318774,0.0,0.0,1.0,0.0,0.0,0.6872412841504923,0.0,0.0,0.6875,0.0,0.0,0.6875,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.4314868804664728,0.0,1.0,0.0,0.0,0.0,0.9787234042553192,0.6487119437939111,0.0,0.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2692307692307693,0.06250000000000006,0.0,0.0,0.6875,0.0,0.11111111111111067,0.285714285714285,0.0,0.0,0.9449933788326372,0.0,0.04761904761904766,0.5,0.0,0.0,1.0,0.0,0.14129586260733817,0.2836879432624115,0.0,0.04761904761904766,0.5,0.0,0.35294117647058826,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.0,0.3962915049590339,0.0,0.8,0.01234567901234569,0.0,0.09589077098965805,0.2398543022482455,0.0,0.8484848484848485,0.0,0.0,0.6875,0.0,0.666666666666666,0.0,0.0,0.0,0.9449933788326372,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5917159763313607,0.0333494441759303,0.0,1.0,0.0,0.35294117647058826,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.21052631578947384,0.19298245614035092,0.0,0.9261280931586607,0.0,0.0,0.6,0.07407407407407408,0.0,0.652745837549444,0.0,0.0,0.5454545454545454,0.074468085106383,0.0,1.0,0.0,0.11111111111111067,0.285714285714285,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.7916666666666667,0.012987012987013,0.0,0.0,0.0,0.0,0.9929078014184402,0.0,0.0,0.5238095238095237,0.09230769230769233,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9564393939393937,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,0.08450704225352114,0.0,0.0,0.5675675675675675,0.0,0.9604938271604938,0.0,0.0,0.1666666666666668,0.20779220779220783,0.0,0.14062500000000006,0.2340425531914893,0.0,0.5917159763313607,0.0333494441759303,0.0,0.5238095238095237,0.09230769230769233,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,0.7058823529411765,0.0,0.0,0.5185589519650654,0.03244933160845176,0.14285714285714282,0.23076923076923078,0.0,0.0,0.909090909090909,0.0,0.0,0.6875,0.0,0.0,0.6875,0.0,0.666666666666666,0.0,0.0,0.0,0.0,0.4314868804664728,0.04761904761904766,0.5,0.0,0.0,0.0,0.0,0.024199843871975192,0.4964539007092201,0.0,0.04761904761904766,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.3380767572229406,0.0,0.6153846153846154,0.0,0.0,0.0,0.28647261019014025,0.2692307692307693,0.06250000000000006,0.0,0.0,0.6875,0.0,0.0,0.8571428571428571,0.0,0.0,0.9449933788326372,0.0,0.04761904761904766,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.27501208313194775,0.04761904761904766,0.5,0.0,0.0,0.975609756097561,0.0,0.0,1.0,1.0,0.0
0.0,0.4736842105263159,0.10526315789473686,0.0,0.10917030567685626,0.234583872358775,0.0,0.0,0.3209876543209877,0.0,0.0,0.33591627012851394,0.0,0.6969696969696969,0.021276595744680875,0.0,0.0,0.2605633802816902,0.0,0.5,0.08108108108108109,0.004207805065867325,0.9220739533462361,0.0,0.0,0.0,0.3376623376623377,0.0,0.0,0.9787234042553192,0.0,0.0,0.5166747220879652,0.0,0.2857142857142856,0.16923076923076924,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,1.0,0.0
0.0,0.4736842105263159,0.10526315789473686,0.0,0.9409417398244218,0.0,0.0,0.6,0.07407407407407408,0.0,0.905844155844156,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11111111111111067,0.285714285714285,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.5833333333333334,0.07792207792207793,0.0,0.0,0.0,0.0,0.9219858156028372,0.0,0.0,0.5238095238095237,0.09230769230769233,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.08108108108108109,0.0,0.3530864197530864,0.018464528668611167,0.0,0.7916666666666667,0.012987012987013,0.0,0.14062500000000006,0.2340425531914893,0.0,1.0,0.0,0.0,0.5238095238095237,0.09230769230769233,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,1.0,0.0
0.7272727272727273,0.0,0.0,0.0,0.17467248908296953,0.2022423458387234,0.14285714285714282,0.23076923076923078,0.0,0.06590173580464842,0.5303030303030299,0.0,0.2692307692307693,0.06250000000000006,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.9536518284608333,0.0,0.04761904761904766,0.5,0.0,0.0,0.14062500000000006,0.2340425531914893,0.0,0.4142011834319525,0.10584823586273552,0.04761904761904766,0.5,0.0,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,1.0,0.0
0.0,0.4736842105263159,0.10526315789473686,0.0,0.7733624454148471,0.0,0.0,0.6,0.07407407407407408,0.0,0.8278512950576242,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.666666666666666,0.0,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.5833333333333334,0.07792207792207793,0.0,0.0,0.0,0.0,0.567375886524823,0.0,0.0,0.5238095238095237,0.09230769230769233,0.0,0.9512195121951219,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.9888268156424583,0.0,0.0,0.8,0.01234567901234569,0.0,0.8873148744365748,0.0,0.0,0.3939393939393939,0.12765957446808515,0.0,0.8888888888888888,0.0,0.0,0.9285714285714286,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.7916666666666667,0.012987012987013,0.0,0.0,0.0,0.0,0.8875739644970411,0.0,0.0,0.5238095238095237,0.09230769230769233,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.5414847161572055,0.021129797326433487,0.0,0.8,0.01234567901234569,0.0,0.4244188338567885,0.08445994244192881,0.0,0.8484848484848485,0.0,0.0,1.0,0.0,0.0,0.0,0.32432432432432434,0.0,0.9604938271604938,0.0,0.0,1.0,0.0,0.0,0.14062500000000006,0.2340425531914893,0.0,0.0,0.27501208313194775,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.5191893057352305,0.0,1.0,0.0,0.0,0.30395854413884044,0.1414378743709117,0.0,0.6875,0.0,0.07692307692307698,0.37500000000000006,0.0,0.0,0.21428571428571427,0.1891891891891892,0.0,0.0,1.0,0.04761904761904766,0.5,0.0,0.0,0.0,0.44680851063829785,0.0,0.7801418439716316,0.0,0.04761904761904766,0.5,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.27272727272727276,0.11764705882352938,0.0,0.0,0.0,0.6550237171194477,0.5,0.0,0.0,0.0,0.0,0.6128007657834048,0.0,0.6875,0.0,0.07692307692307698,0.37500000000000006,0.0,0.0,0.7142857142857143,0.0,0.0,0.9393908526026281,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5166747220879652,0.0,0.7619047619047619,0.015384615384615398,0.6470588235294118,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.0,0.42863303147908555,0.0,0.8,0.01234567901234569,0.0,0.030185158416232285,0.2709331742095087,0.0,1.0,0.0,0.0,0.6875,0.0,0.11111111111111067,0.285714285714285,0.0,0.0,0.0,0.4314868804664728,0.0,1.0,0.0,0.0,0.0,0.0,0.06323185011709619,0.4255319148936172,0.0,0.0,1.0,0.0,0.6470588235294118,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.9082969432314406,0.0,0.0,1.0,0.0,0.029126213592232938,0.6249999999999999,0.0,0.0,0.6875,0.0,0.0,0.6875,0.0,0.0,0.9285714285714286,0.0,0.0,0.9604938271604938,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.567375886524823,0.0,0.0,1.0,0.0,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3939393939393939,0.12765957446808515,0.0,0.5555555555555556,0.08450704225352114,0.0,1.0,0.0,0.0,0.9604938271604938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9929078014184402,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.3833548943510133,0.0,0.8,0.01234567901234569,0.0,0.2273019961365104,0.17769655832571873,0.0,0.6875,0.0,0.0,0.6875,0.0,0.0,0.0,0.40540540540540543,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14062500000000006,0.2340425531914893,0.25839188134270114,0.07092198581560287,0.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,0.0,1.0
0.0,0.7058823529411765,0.0,0.0,0.633187772925764,0.0,0.0,0.8,0.01234567901234569,0.0,0.8186525092973447,0.0,0.0,1.0,0.0,0.0,0.7777777777777778,0.014084507042253534,0.0,1.0,0.0,0.0,0.0,0.4314868804664728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9219858156028372,0.0,0.0,1.0,0.0,0.0,0.9512195121951219,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.5579991375592924,0.0,0.6153846153846154,0.0,0.0,0.5722564621469969,0.014532480529086466,0.0,1.0,0.0,0.0,0.6875,0.0,0.666666666666666,0.0,0.0,0.004207805065867325,0.9220739533462361,0.0,0.04761904761904766,0.5,0.0,0.0,1.0,0.0,0.0,0.7092198581560286,0.0,0.04761904761904766,0.5,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.6875,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,1.0,0.04761904761904766,0.5,0.0,0.0,0.14062500000000006,0.2340425531914893,0.0,1.0,0.0,0.04761904761904766,0.5,0.0,0.6470588235294118,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.7058823529411765,0.0,0.0,0.7478165938864627,0.0,0.0,0.8,0.01234567901234569,0.0,0.909090909090909,0.0,0.0,0.6875,0.0,0.07692307692307698,0.37500000000000006,0.0,0.11111111111111067,0.285714285714285,0.0,0.0,0.9604938271604938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6382978723404258,0.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,0.4736842105263159,0.10526315789473686,0.0,0.28930131004366816,0.14564467442863285,0.0,0.2,0.19753086419753088,0.0,0.1250932654667378,0.2260414702654611,0.0,0.0,0.28723404255319157,0.0,0.2222222222222222,0.19014084507042256,0.0,0.9285714285714286,0.0,0.004207805065867325,0.9220739533462361,0.0,0.0,0.0,0.27272727272727276,0.0,0.0,0.9787234042553192,0.0,0.0,0.27501208313194775,0.0,0.2857142857142856,0.16923076923076924,0.35294117647058826,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.7058823529411765,0.0,0.0,0.73463687150838,0.0,0.14285714285714282,0.23076923076923078,0.0,0.0,0.8143939393939391,0.0,0.0,1.0,0.0,0.0,0.7777777777777778,0.014084507042253534,0.0,0.35714285714285715,0.13513513513513514,0.0,0.0,0.4314868804664728,0.04761904761904766,0.5,0.0,0.0,0.14062500000000006,0.2340425531914893,0.25839188134270114,0.07092198581560287,0.0,0.04761904761904766,0.5,0.0,0.0,0.0,0.5497311827956989,0.0,1.0,1.0,0.0
0.0,0.21052631578947384,0.19298245614035092,0.0,0.6841339155749633,0.0,0.0,0.0,0.3209876543209877,0.0,0.7799586776859496,0.0,0.0,0.24242424242424238,0.18085106382978727,0.0,0.0,0.2605633802816902,0.0,0.9285714285714286,0.0,0.0,0.9536518284608333,0.0,0.0,0.0,0.27272727272727276,0.0,0.0,0.9787234042553192,0.0,0.7801418439716316,0.0,0.0,0.2857142857142856,0.16923076923076924,0.0,0.0,0.9059139784946236,0.0,1.0,1.0,0.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.633187772925764,0.0,0.0,1.0,0.0,0.0,0.6872412841504923,0.0,0.0,0.6875,0.0,0.0,1.0,0.0,0.666666666666666,0.0,0.0,0.0,0.0,0.6817298347910595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9219858156028372,0.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,0.0,1.0
